Year,Month,Day,LST,Solar Flare,Sunspot Number
2018,11,22,31.41,0,0
2018,11,23,33.95,0,0
2018,11,24,32.31,0,9
2018,11,25,31.87,0,11
2018,11,26,34.35,0,3
2018,11,27,31.71,0,0
2018,11,28,35.99,0,0
2018,11,29,31.95,0,0
2018,11,30,33.79,0,0
2018,12,1,31.21,0,0
2018,12,2,31.15,0,0
2018,12,3,33.39,0,0
2018,12,4,30.17,0,0
2018,12,5,32.93,0,17
2018,12,6,28.19,0,21
2018,12,7,32.73,0,18
2018,12,8,30.25,0,5
2018,12,9,33.89,0,0
2018,12,10,32.39,0,0
2018,12,11,31.61,0,13
2018,12,12,32.71,0,0
2018,12,13,31.11,0,0
2018,12,14,31.37,0,11
2018,12,15,31.55,0,12
2018,12,16,34.43,0,0
2018,12,17,35.51,0,0
2018,12,18,32.55,0,0
2018,12,19,25.25,0,0
2018,12,20,25.47,0,0
2018,12,21,27.31,0,0
2018,12,22,26.05,0,0
2018,12,23,29.83,0,0
2018,12,24,28.29,0,0
2018,12,25,30.05,0,0
2018,12,26,27.59,0,0
2018,12,27,28.17,0,0
2018,12,28,26.13,0,0
2018,12,29,23.51,0,0
2018,12,30,29.11,0,0
2018,12,31,29.23,0,0
2019,1,1,31.25,0,12
2019,1,2,30.19,0.23,15
2019,1,3,30.45,0,15
2019,1,4,28.85,0,13
2019,1,5,28.45,0,11
2019,1,6,31.09,0,0
2019,1,7,28.73,0,0
2019,1,8,31.93,0,0
2019,1,9,27.27,0,0
2019,1,10,28.13,0,0
2019,1,11,28.05,0,0
2019,1,12,29.63,0,0
2019,1,13,30.15,0,0
2019,1,14,25.59,0,0
2019,1,15,28.65,0,0
2019,1,16,28.01,0,0
2019,1,17,30.93,0,0
2019,1,18,28.51,0,0
2019,1,19,28.75,0,0
2019,1,20,29.07,0,0
2019,1,21,28.71,0,10
2019,1,22,32.63,0,16
2019,1,23,29.87,0,19
2019,1,24,34.11,0,21
2019,1,25,31.45,0,22
2019,1,26,35.51,0.44,26
2019,1,27,33.17,0.04,19
2019,1,28,33.15,0.17,16
2019,1,29,28.55,0.42,13
2019,1,30,26.01,0,11
2019,1,31,32.91,0,0
2019,2,1,33.55,0,0
2019,2,2,32.81,0,0
2019,2,3,32.47,0,0
2019,2,4,32.77,0,0
2019,2,5,32.41,0,0
2019,2,6,30.69,0,0
2019,2,7,33.83,0,0
2019,2,8,31.73,0,0
2019,2,9,36.09,0,0
2019,2,10,29.99,0,0
2019,2,11,32.53,0,0
2019,2,12,34.25,0,0
2019,2,13,34.39,0,12
2019,2,14,36.25,0,0
2019,2,15,34.33,0,0
2019,2,16,32.85,0,0
2019,2,17,27.19,0,0
2019,2,18,34.11,0,0
2019,2,19,34.91,0,0
2019,2,20,35.25,0,0
2019,2,21,37.01,0,11
2019,2,22,33.55,0,0
2019,2,23,37.31,0,0
2019,2,24,34.03,0,0
2019,2,25,36.19,0,0
2019,2,26,32.99,0,0
2019,2,27,33.05,0,0
2019,2,28,31.99,0,0
2019,3,1,33.91,0,0
2019,3,2,32.85,0,0
2019,3,3,33.13,0,0
2019,3,4,34.09,0,0
2019,3,5,28.53,0,14
2019,3,6,32.19,0,18
2019,3,7,35.21,0,16
2019,3,8,34.37,1.06,11
2019,3,9,36.17,0.4,11
2019,3,10,31.87,0,11
2019,3,11,39.47,0,11
2019,3,12,36.05,0,11
2019,3,13,39.57,0,0
2019,3,14,39.41,0,12
2019,3,15,39.45,0,0
2019,3,16,39.57,0,0
2019,3,17,36.13,0,0
2019,3,18,37.03,0.27,13
2019,3,19,33.99,0,15
2019,3,20,43.33,4.6,32
2019,3,21,40.31,1.65,38
2019,3,22,41.75,4.94,30
2019,3,23,42.71,2.63,22
2019,3,24,39.95,0.75,14
2019,3,25,44.69,0,0
2019,3,26,38.11,0,0
2019,3,27,42.13,0,0
2019,3,28,35.63,0,0
2019,3,29,40.25,0,0
2019,3,30,36.57,0,0
2019,3,31,39.69,0,13
2019,4,1,37.31,0,14
2019,4,2,33.57,0,17
2019,4,3,38.27,0,19
2019,4,4,31.51,0,11
2019,4,5,35.73,0,5
2019,4,6,38.19,0,0
2019,4,7,41.79,0,11
2019,4,8,36.25,0.42,12
2019,4,9,38.31,0.19,12
2019,4,10,35.33,0,13
2019,4,11,35.33,0,12
2019,4,12,33.34,0.25,13
2019,4,13,32.31,0,16
2019,4,14,39.65,0,14
2019,4,15,30.71,0.15,12
2019,4,16,39.47,0,11
2019,4,17,39.19,0,16
2019,4,18,42.15,0,24
2019,4,19,44.89,0,24
2019,4,20,47.43,0,11
2019,4,21,44.15,0,5
2019,4,22,40.95,0,0
2019,4,23,43.83,0,0
2019,4,24,43.03,0,0
2019,4,25,42.01,0,0
2019,4,26,42.93,0,0
2019,4,27,39.43,0,0
2019,4,28,44.91,0,0
2019,4,29,37.21,0,0
2019,4,30,41.77,0,0
2019,5,1,41.83,0,0
2019,5,2,43.95,0,0
2019,5,3,36.57,0,0
2019,5,4,35.52,0.6,12
2019,5,5,36.75,1.21,12
2019,5,6,35.77,2.67,16
2019,5,7,40.33,4.58,26
2019,5,8,34.01,0,25
2019,5,9,40.71,0.33,26
2019,5,10,38.83,0,26
2019,5,11,38.33,0,27
2019,5,12,41.81,0,26
2019,5,13,35.23,2.67,24
2019,5,14,38.51,0,24
2019,5,15,30.33,0.69,18
2019,5,16,38.97,0,13
2019,5,17,35.97,0,13
2019,5,18,38.27,0,12
2019,5,19,40.09,0,0
2019,5,20,37.99,0,0
2019,5,21,38.05,0,0
2019,5,22,40.49,0,0
2019,5,23,40.33,0,0
2019,5,24,41.90,0,0
2019,5,25,27.91,0,0
2019,5,26,42.83,0,0
2019,5,27,36.09,0,0
2019,5,28,39.25,0,0
2019,5,29,36.17,0,7
2019,5,30,40.31,0,0
2019,5,31,32.61,0,0
2019,6,1,36.95,0,0
2019,6,2,33.15,0,0
2019,6,3,36.97,0,0
2019,6,4,35.65,0,0
2019,6,5,27.85,0,0
2019,6,6,31.73,0,0
2019,6,7,29.57,0,0
2019,6,8,36.37,0,0
2019,6,9,36.67,0,0
2019,6,10,36.71,0,0
2019,6,11,35.85,0,0
2019,6,12,35.79,0,0
2019,6,13,43.05,0,0
2019,6,14,45.43,0,0
2019,6,15,32.87,0,0
2019,6,16,35.17,0,0
2019,6,17,35.85,0,0
2019,6,18,33.69,0,0
2019,6,19,38.45,0,0
2019,6,20,38.03,0,0
2019,6,21,31.35,0,0
2019,6,22,37.01,0,0
2019,6,23,34.29,0,0
2019,6,24,38.99,0,11
2019,6,25,39.45,0,12
2019,6,26,34.33,0,7
2019,6,27,30.99,0,0
2019,6,28,32.59,0,0
2019,6,29,34.15,0,5
2019,6,30,34.97,0,0
2019,7,1,35.93,0,5
2019,7,2,35.49,0,0
2019,7,3,33.35,0,0
2019,7,4,30.65,0,0
2019,7,5,30.25,0,0
2019,7,6,27.83,0,0
2019,7,7,26.28,0,9
2019,7,8,24.87,0,5
2019,7,9,22.89,0,0
2019,7,10,21.41,0,0
2019,7,11,29.07,0,0
2019,7,12,29.01,0,0
2019,7,13,20.70,0,0
2019,7,14,24.77,0,0
2019,7,15,29.11,0,0
2019,7,16,32.37,0,0
2019,7,17,37.25,0,0
2019,7,18,28.43,0,0
2019,7,19,36.37,0,0
2019,7,20,38.21,0,0
2019,7,21,33.81,0,0
2019,7,22,36.83,0,8
2019,7,23,37.89,0,0
2019,7,24,32.73,0,0
2019,7,25,33.03,0,0
2019,7,26,27.85,0,0
2019,7,27,27.93,0,0
2019,7,28,39.03,0,0
2019,7,29,30.95,0,0
2019,7,30,35.93,0,0
2019,7,31,23.83,0,0
2019,8,1,36.13,0,0
2019,8,2,34.53,0,0
2019,8,3,39.03,0,0
2019,8,4,34.51,0,0
2019,8,5,38.43,0,8
2019,8,6,36.39,0,0
2019,8,7,31.45,0,7
2019,8,8,29.57,0,0
2019,8,9,31.87,0,0
2019,8,10,23.81,0,0
2019,8,11,38.03,0,0
2019,8,12,39.29,0,0
2019,8,13,30.49,0,0
2019,8,14,22.53,0,0
2019,8,15,30.15,0,0
2019,8,16,27.38,0,0
2019,8,17,26.17,0,0
2019,8,18,33.69,0,0
2019,8,19,27.27,0,0
2019,8,20,34.61,0,0
2019,8,21,35.85,0,0
2019,8,22,33.43,0,0
2019,8,23,34.11,0,0
2019,8,24,26.51,0,0
2019,8,25,34.19,0,0
2019,8,26,38.39,0,0
2019,8,27,38.43,0,0
2019,8,28,28.17,0,0
2019,8,29,34.85,0,0
2019,8,30,35.09,0,0
2019,8,31,30.45,0,0
2019,9,1,37.43,0,14
2019,9,2,34.29,0,14
2019,9,3,32.53,0,5
2019,9,4,28.61,0,0
2019,9,5,33.41,0,0
2019,9,6,36.99,0,0
2019,9,7,31.27,0,0
2019,9,8,30.07,0,0
2019,9,9,33.99,0,0
2019,9,10,31.07,0,0
2019,9,11,38.41,0,0
2019,9,12,28.89,0,0
2019,9,13,30.61,0,0
2019,9,14,34.45,0,0
2019,9,15,35.53,0,0
2019,9,16,36.53,0,0
2019,9,17,37.91,0,0
2019,9,18,43.17,0,0
2019,9,19,39.91,0,0
2019,9,20,40.65,0,0
2019,9,21,40.61,0,0
2019,9,22,39.75,0,0
2019,9,23,36.65,0,0
2019,9,24,33.59,0,0
2019,9,25,32.85,0,0
2019,9,26,34.33,0,0
2019,9,27,44.21,0,0
2019,9,28,34.95,0,0
2019,9,29,27.59,0,0
2019,9,30,30.19,0,0
2019,10,1,28.63,0,6
2019,10,2,32.63,0,6
2019,10,3,34.39,0,0
2019,10,4,34.49,0,0
2019,10,5,36.99,0,0
2019,10,6,35.81,0,0
2019,10,7,36.21,0,0
2019,10,8,36.89,0,0
2019,10,9,35.63,0,0
2019,10,10,31.77,0,0
2019,10,11,30.83,0,0
2019,10,12,36.47,0,0
2019,10,13,31.85,0,0
2019,10,14,37.79,0,0
2019,10,15,40.55,0,0
2019,10,16,37.23,0,0
2019,10,17,33.61,0,0
2019,10,18,36.13,0,0
2019,10,19,41.13,0,0
2019,10,20,33.63,0,0
2019,10,21,36.47,0,0
2019,10,22,41.39,0,0
2019,10,23,37.03,0,0
2019,10,24,37.61,0,0
2019,10,25,32.73,0,0
2019,10,26,36.39,0,0
2019,10,27,38.85,0,0
2019,10,28,34.65,0,0
2019,10,29,30.53,0,0
2019,10,30,36.19,0,0
2019,10,31,41.45,0,0
2019,11,1,36.65,0,7
2019,11,2,39.21,0,0
2019,11,3,43.83,0,0
2019,11,4,36.25,0,4
2019,11,5,34.55,0,0
2019,11,6,34.79,0,0
2019,11,7,36.13,0,0
2019,11,8,34.57,0,0
2019,11,9,34.94,0,0
2019,11,10,27.09,0,0
2019,11,11,34.73,0,0
2019,11,12,32.09,0,0
2019,11,13,34.59,0,3
2019,11,14,32.99,0,0
2019,11,15,36.39,0,0
2019,11,16,32.91,0,0
2019,11,17,35.57,0,0
2019,11,18,32.99,0,0
2019,11,19,35.39,0,0
2019,11,20,33.03,0,0
2019,11,21,31.77,0,0
2019,11,22,34.57,0,0
2019,11,23,29.39,0,0
2019,11,24,34.09,0,0
2019,11,25,34.07,0,0
2019,11,26,35.01,0,0
2019,11,27,33.05,0,0
2019,11,28,33.99,0,0
2019,11,29,34.41,0,0
2019,11,30,31.55,0,0
2019,12,1,34.35,0,0
2019,12,2,34.53,0,0
2019,12,3,31.55,0,0
2019,12,4,30.49,0,0
2019,12,5,32.61,0,0
2019,12,6,31.89,0,0
2019,12,7,31.17,0,0
2019,12,8,34.43,0,0
2019,12,9,29.69,0,0
2019,12,10,31.09,0,0
2019,12,11,26.13,0,0
2019,12,12,31.93,0,0
2019,12,13,29.79,0,0
2019,12,14,31.27,0,0
2019,12,15,31.45,0,0
2019,12,16,28.65,0,0
2019,12,17,30.69,0,0
2019,12,18,26.07,0,0
2019,12,19,25.29,0,0
2019,12,20,25.01,0,0
2019,12,21,28.15,0,0
2019,12,22,26.75,0,0
2019,12,23,26.25,0,0
2019,12,24,29.53,0,16
2019,12,25,24.81,0,23
2019,12,26,23.49,0,8
2019,12,27,24.31,0,0
2019,12,28,24.21,0,0
2019,12,29,27.87,0,0
2019,12,30,28.77,0,0
2019,12,31,30.55,0,0
2020,1,1,21.99,0,6
2020,1,2,27.17,0,12
2020,1,3,26.15,0,13
2020,1,4,25.21,0,12
2020,1,5,24.69,0,14
2020,1,6,25.91,0,7
2020,1,7,24.83,0,4
2020,1,8,25.09,0,4
2020,1,9,29.63,0,15
2020,1,10,24.17,0,4
2020,1,11,26.43,0,0
2020,1,12,25.39,0,0
2020,1,13,26.99,0,0
2020,1,14,26.67,0,0
2020,1,15,29.41,0,0
2020,1,16,30.89,0,0
2020,1,17,29.53,0,0
2020,1,18,32.65,0,0
2020,1,19,27.69,0.17,0
2020,1,20,29.41,0,0
2020,1,21,26.07,0,0
2020,1,22,28.87,0,0
2020,1,23,27.43,0,0
2020,1,24,23.61,0,8
2020,1,25,27.87,0.08,12
2020,1,26,24.11,0,19
2020,1,27,27.89,0,14
2020,1,28,24.23,0,12
2020,1,29,25.73,0,12
2020,1,30,27.47,0,12
2020,1,31,29.99,0,12
2020,2,1,28.89,0,6
2020,2,2,24.93,0,0
2020,2,3,30.11,0,0
2020,2,4,27.61,0,0
2020,2,5,31.27,0,0
2020,2,6,29.31,0,0
2020,2,7,28.87,0,0
2020,2,8,29.75,0,0
2020,2,9,28.79,0,0
2020,2,10,30.65,0,0
2020,2,11,28.33,0,0
2020,2,12,32.31,0,0
2020,2,13,29.35,0,0
2020,2,14,29.57,0,0
2020,2,15,32.19,0,0
2020,2,16,30.95,0,0
2020,2,17,33.53,0,0
2020,2,18,29.89,0,0
2020,2,19,34.21,0,0
2020,2,20,31.37,0,0
2020,2,21,34.47,0,0
2020,2,22,36.41,0,0
2020,2,23,34.93,0,0
2020,2,24,35.09,0,0
2020,2,25,31.55,0,0
2020,2,26,34.61,0,0
2020,2,27,28.79,0,0
2020,2,28,36.27,0,0
2020,2,29,36.73,0,0
2020,3,1,36.59,0,0
2020,3,2,35.93,0,0
2020,3,3,33.33,0,0
2020,3,4,37.71,0,0
2020,3,5,33.39,0,0
2020,3,6,35.61,0,0
2020,3,7,28.19,0,2
2020,3,8,36.65,0,16
2020,3,9,36.23,0,11
2020,3,10,36.79,0,0
2020,3,11,38.85,0,0
2020,3,12,35.03,0,0
2020,3,13,42.81,0,0
2020,3,14,36.97,0,0
2020,3,15,39.97,0,0
2020,3,16,37.09,0,0
2020,3,17,39.17,0,0
2020,3,18,39.95,0,3
2020,3,19,39.39,0,0
2020,3,20,39.99,0,0
2020,3,21,33.01,0,0
2020,3,22,39.31,0,0
2020,3,23,35.39,0,0
2020,3,24,40.71,0,0
2020,3,25,40.37,0,0
2020,3,26,39.47,0,0
2020,3,27,47.19,0,0
2020,3,28,40.19,0,0
2020,3,29,47.57,0,0
2020,3,30,41.31,0,3
2020,3,31,42.74,0,11
2020,4,1,44.17,0,13
2020,4,2,42.85,0,13
2020,4,3,43.79,0,13
2020,4,4,41.57,0,13
2020,4,5,47.33,0,0
2020,4,6,37.29,0.48,0
2020,4,7,46.43,28.33,0
2020,4,8,41.19,0,0
2020,4,9,44.17,9.73,0
2020,4,10,44.73,0,0
2020,4,11,43.29,0,0
2020,4,12,40.75,0,0
2020,4,13,36.83,0,0
2020,4,14,43.71,0,0
2020,4,15,38.37,0,0
2020,4,16,40.87,0,0
2020,4,17,40.39,0,0
2020,4,18,44.25,0,0
2020,4,19,44.45,0,0
2020,4,20,40.31,0,0
2020,4,21,40.99,0,0
2020,4,22,30.89,0,0
2020,4,23,40.85,0,0
2020,4,24,31.49,0,0
2020,4,25,34.97,0,6
2020,4,26,37.45,0,13
2020,4,27,37.31,0,26
2020,4,28,35.53,0,15
2020,4,29,36.19,0,24
2020,4,30,40.35,0,20
2020,5,1,34.79,0,4
2020,5,2,39.87,0,0
2020,5,3,36.29,0,0
2020,5,4,37.47,0,0
2020,5,5,39.39,0,0
2020,5,6,33.77,0,0
2020,5,7,40.71,0,0
2020,5,8,37.33,0,0
2020,5,9,43.77,0,0
2020,5,10,35.25,0,0
2020,5,11,45.61,0,0
2020,5,12,40.33,0,0
2020,5,13,41.83,0,0
2020,5,14,39.65,0,0
2020,5,15,38.45,0,0
2020,5,16,39.79,0,0
2020,5,17,36.63,0,0
2020,5,18,43.75,0,0
2020,5,19,40.97,0,0
2020,5,20,44.79,0,0
2020,5,21,44.21,0,0
2020,5,22,28.97,0,0
2020,5,23,35.83,0,0
2020,5,24,26.71,0,0
2020,5,25,33.73,0,0
2020,5,26,27.59,0,0
2020,5,27,33.47,0,0
2020,5,28,35.41,0,0
2020,5,29,33.55,0,0
2020,5,30,34.09,0,0
2020,5,31,32.97,0,2
2020,6,1,39.13,0,6
2020,6,2,33.77,0,0
2020,6,3,37.93,0,9
2020,6,4,35.15,0,11
2020,6,5,35.55,0,13
2020,6,6,32.69,0,16
2020,6,7,30.39,0.48,16
2020,6,8,40.13,0,16
2020,6,9,30.33,0,14
2020,6,10,36.13,0,12
2020,6,11,31.53,0,11
2020,6,12,32.85,0,11
2020,6,13,22.99,0,11
2020,6,14,31.45,0,11
2020,6,15,32.45,0,8
2020,6,16,28.37,0,0
2020,6,17,27.31,0,0
2020,6,18,24.24,0,0
2020,6,19,30.73,0,0
2020,6,20,32.69,0,0
2020,6,21,29.99,0,0
2020,6,22,32.63,0,0
2020,6,23,31.25,0,0
2020,6,24,33.31,0,0
2020,6,25,35.53,0,0
2020,6,26,34.97,0,6
2020,6,27,34.89,0,4
2020,6,28,28.01,0,0
2020,6,29,27.21,0,0
2020,6,30,30.39,0,0
2020,7,1,34.33,0,4
2020,7,2,31.31,0,2
2020,7,3,29.17,0,0
2020,7,4,38.35,0,7
2020,7,5,30.55,0,5
2020,7,6,34.07,0,5
2020,7,7,26.19,0,8
2020,7,8,26.79,0,0
2020,7,9,21.74,0,0
2020,7,10,25.01,0,0
2020,7,11,22.78,0,0
2020,7,12,24.22,0,0
2020,7,13,23.22,0,0
2020,7,14,29.67,0,0
2020,7,15,29.95,0,2
2020,7,16,36.31,0,0
2020,7,17,32.65,0,0
2020,7,18,38.17,0,0
2020,7,19,28.73,0,0
2020,7,20,29.26,0,0
2020,7,21,23.15,0,6
2020,7,22,21.46,0,11
2020,7,23,29.93,0,11
2020,7,24,28.91,0,11
2020,7,25,33.67,0,11
2020,7,26,32.95,0,11
2020,7,27,35.88,0,11
2020,7,28,33.89,0,20
2020,7,29,35.18,0,21
2020,7,30,31.09,0,21
2020,7,31,38.07,0,21
2020,8,1,36.29,0,26
2020,8,2,33.21,0,15
2020,8,3,30.31,0,11
2020,8,4,38.29,0,11
2020,8,5,41.75,0,12
2020,8,6,33.63,0,14
2020,8,7,30.85,0,17
2020,8,8,31.33,0.27,12
2020,8,9,32.21,0,13
2020,8,10,31.05,0,13
2020,8,11,31.23,0.29,12
2020,8,12,30.52,0,17
2020,8,13,36.97,0,10
2020,8,14,38.65,0,5
2020,8,15,32.01,0.6,0
2020,8,16,27.47,0,0
2020,8,17,28.91,0,0
2020,8,18,30.97,0.13,13
2020,8,19,30.67,0.52,16
2020,8,20,28.19,0,12
2020,8,21,27.16,0,3
2020,8,22,25.17,0,0
2020,8,23,29.33,0,0
2020,8,24,32.37,0,0
2020,8,25,37.19,0,0
2020,8,26,32.99,0,0
2020,8,27,32.45,0,0
2020,8,28,26.49,0,0
2020,8,29,32.95,0,0
2020,8,30,31.13,0,0
2020,8,31,31.47,0,0
2020,9,1,37.38,0,0
2020,9,2,34.21,0,0
2020,9,3,35.41,0,0
2020,9,4,30.05,0,0
2020,9,5,35.65,0,0
2020,9,6,41.65,0,0
2020,9,7,33.25,0,0
2020,9,8,26.17,0,0
2020,9,9,34.51,0,0
2020,9,10,28.83,0,0
2020,9,11,28.77,0,0
2020,9,12,33.29,0,0
2020,9,13,36.63,0,0
2020,9,14,36.77,0,2
2020,9,15,37.39,0,0
2020,9,16,31.67,0,0
2020,9,17,35.57,0,0
2020,9,18,32.87,0,0
2020,9,19,37.95,0,0
2020,9,20,40.51,0,0
2020,9,21,29.39,0,0
2020,9,22,27.39,0,0
2020,9,23,21.73,0,7
2020,9,24,23.64,0,5
2020,9,25,28.29,0,4
2020,9,26,31.13,0,0
2020,9,27,36.69,0,0
2020,9,28,36.07,0.06,0
2020,9,29,38.11,0,0
2020,9,30,38.91,0,0
2020,10,1,31.07,0,0
2020,10,2,32.85,0,0
2020,10,3,32.53,0,0
2020,10,4,31.21,0,0
2020,10,5,34.77,0,0
2020,10,6,32.67,0,0
2020,10,7,34.37,0,0
2020,10,8,35.05,0,6
2020,10,9,38.09,0,20
2020,10,10,34.09,0,18
2020,10,11,38.43,0,20
2020,10,12,35.47,0,14
2020,10,13,35.23,0,0
2020,10,14,36.69,0,4
2020,10,15,31.53,0,13
2020,10,16,37.33,0,13
2020,10,17,39.15,0,14
2020,10,18,35.13,4.04,21
2020,10,19,36.73,1.46,17
2020,10,20,34.69,1.02,14
2020,10,21,36.07,0,14
2020,10,22,27.29,0,12
2020,10,23,28.03,0,17
2020,10,24,22.69,0.27,18
2020,10,25,34.59,0,19
2020,10,26,37.97,0,22
2020,10,27,38.05,2.27,41
2020,10,28,36.13,1.33,35
2020,10,29,33.15,3.6,42
2020,10,30,37.31,0.13,34
2020,10,31,38.95,0,26
2020,11,1,34.13,0,5
2020,11,2,33.99,0,9
2020,11,3,32.83,0.33,16
2020,11,4,31.63,5.75,26
2020,11,5,33.79,5.83,31
2020,11,6,33.57,3.4,41
2020,11,7,32.91,2.17,38
2020,11,8,36.85,1.29,44
2020,11,9,33.27,0,29
2020,11,10,37.19,0.29,29
2020,11,11,35.57,1.67,29
2020,11,12,37.51,0.71,32
2020,11,13,39.29,0,26
2020,11,14,34.77,0,20
2020,11,15,35.69,0,5
2020,11,16,32.31,0,0
2020,11,17,34.49,0,10
2020,11,18,32.41,0,13
2020,11,19,32.81,0,13
2020,11,20,30.43,1.13,13
2020,11,21,32.79,0.29,26
2020,11,22,31.27,0.29,34
2020,11,23,29.51,0.6,48
2020,11,24,31.51,0,44
2020,11,25,31.69,1.04,53
2020,11,26,35.99,1.69,58
2020,11,27,39.87,2.63,75
2020,11,28,34.73,2.31,86
2020,11,29,32.51,0.4,96
2020,11,30,33.95,0.6,87
2020,12,1,34.49,1.29,56
2020,12,2,31.11,0.1,48
2020,12,3,33.05,0.63,45
2020,12,4,30.75,0.81,41
2020,12,5,31.31,0.79,37
2020,12,6,28.81,0.35,25
2020,12,7,30.37,5.21,21
2020,12,8,29.77,0,14
2020,12,9,25.95,0.48,14
2020,12,10,30.01,0,12
2020,12,11,25.59,2.19,12
2020,12,12,29.51,0.33,11
2020,12,13,25.69,0.19,11
2020,12,14,30.73,0.98,13
2020,12,15,28.23,0.58,20
2020,12,16,29.45,0,14
2020,12,17,29.29,0,13
2020,12,18,28.61,0,7
2020,12,19,28.75,0,0
2020,12,20,26.31,0,0
2020,12,21,30.67,0,12
2020,12,22,29.25,0,12
2020,12,23,28.47,0,24
2020,12,24,30.35,0,28
2020,12,25,29.77,0,31
2020,12,26,30.39,0,35
2020,12,27,25.91,0,33
2020,12,28,31.05,0,30
2020,12,29,27.49,0.33,32
2020,12,30,29.73,0,32
2020,12,31,28.10,0,34
2021,1,1,30.51,0,24
2021,1,2,30.57,0,17
2021,1,3,28.81,0,0
2021,1,4,33.93,0,0
2021,1,5,29.41,0,0
2021,1,6,32.61,0,0
2021,1,7,32.29,0,0
2021,1,8,32.01,0,0
2021,1,9,29.93,0,0
2021,1,10,27.47,0,0
2021,1,11,30.67,0,0
2021,1,12,26.33,0,0
2021,1,13,31.41,0,0
2021,1,14,26.41,0,3
2021,1,15,29.57,0,14
2021,1,16,25.99,0,12
2021,1,17,27.15,0,14
2021,1,18,29.05,0,12
2021,1,19,24.85,0,20
2021,1,20,28.69,0.96,21
2021,1,21,25.99,0.94,25
2021,1,22,31.59,0,35
2021,1,23,27.37,0.92,32
2021,1,24,28.59,0,23
2021,1,25,30.01,0,27
2021,1,26,28.67,0,17
2021,1,27,29.09,0,20
2021,1,28,26.25,0.38,7
2021,1,29,34.55,0,0
2021,1,30,25.71,0,0
2021,1,31,29.97,0,0
2021,2,1,28.91,0,0
2021,2,2,29.21,0,9
2021,2,3,31.09,0,7
2021,2,4,29.47,0,0
2021,2,5,34.15,0,0
2021,2,6,30.39,0,0
2021,2,7,29.71,0,0
2021,2,8,33.33,0,2
2021,2,9,31.63,0,2
2021,2,10,35.69,0,0
2021,2,11,32.63,0,0
2021,2,12,34.35,0,0
2021,2,13,29.35,0,0
2021,2,14,33.75,0,0
2021,2,15,32.73,0,0
2021,2,16,33.81,0,0
2021,2,17,35.15,0,0
2021,2,18,33.95,0,10
2021,2,19,35.39,0,9
2021,2,20,32.01,0,9
2021,2,21,37.11,0,10
2021,2,22,36.31,0.75,16
2021,2,23,36.69,0.25,36
2021,2,24,35.03,0.65,38
2021,2,25,34.41,0.31,34
2021,2,26,39.09,1.15,18
2021,2,27,33.01,0.29,17
2021,2,28,39.09,0.23,13
2021,3,1,35.71,0,10
2021,3,2,39.17,0.29,16
2021,3,3,36.93,0,35
2021,3,4,37.71,0,30
2021,3,5,40.41,0,13
2021,3,6,33.33,0,7
2021,3,7,41.21,0.38,21
2021,3,8,28.37,0,14
2021,3,9,36.05,0,15
2021,3,10,31.81,0,17
2021,3,11,37.91,0,22
2021,3,12,38.55,0,14
2021,3,13,37.31,0,11
2021,3,14,41.75,0,23
2021,3,15,38.25,0,24
2021,3,16,44.33,0,19
2021,3,17,36.63,0,13
2021,3,18,40.59,0,13
2021,3,19,38.29,0,13
2021,3,20,38.77,0,11
2021,3,21,43.15,0,8
2021,3,22,41.35,0.19,22
2021,3,23,43.75,0,27
2021,3,24,35.85,0,30
2021,3,25,45.07,0.44,27
2021,3,26,39.47,0,25
2021,3,27,42.61,0,19
2021,3,28,42.79,0,12
2021,3,29,37.75,0,12
2021,3,30,39.01,0.67,9
2021,3,31,30.13,0,0
2021,4,1,45.91,0,0
2021,4,2,41.37,0,0
2021,4,3,43.37,0,4
2021,4,4,39.95,0,12
2021,4,5,43.23,0,11
2021,4,6,42.17,0,6
2021,4,7,35.77,0,0
2021,4,8,37.25,0,0
2021,4,9,37.15,0,0
2021,4,10,43.51,0,0
2021,4,11,39.65,0,10
2021,4,12,44.77,0.79,14
2021,4,13,44.47,0,19
2021,4,14,38.85,0,21
2021,4,15,39.83,0,25
2021,4,16,31.89,0,35
2021,4,17,40.73,0,15
2021,4,18,33.61,1.52,18
2021,4,19,47.09,2.25,36
2021,4,20,43.63,6.94,57
2021,4,21,41.75,1.04,46
2021,4,22,38.51,2.67,44
2021,4,23,39.13,1.52,37
2021,4,24,47.75,0.27,54
2021,4,25,41.09,0.96,55
2021,4,26,46.97,1.08,50
2021,4,27,42.81,0,55
2021,4,28,44.05,0,46
2021,4,29,42.73,0,37
2021,4,30,40.73,0,28
2021,5,1,44.87,0,10
2021,5,2,33.59,0,0
2021,5,3,32.25,0,0
2021,5,4,30.91,0,0
2021,5,5,44.93,0,0
2021,5,6,42.77,0,0
2021,5,7,42.23,2.15,10
2021,5,8,42.61,2.04,17
2021,5,9,40.17,2.73,20
2021,5,10,46.99,0.25,34
2021,5,11,35.49,0,32
2021,5,12,42.59,1.19,33
2021,5,13,42.41,0.77,30
2021,5,14,41.19,1.1,26
2021,5,15,36.73,0,28
2021,5,16,38.09,0,13
2021,5,17,40.45,0.6,14
2021,5,18,37.27,0.56,28
2021,5,19,41.97,0,27
2021,5,20,31.19,0.04,20
2021,5,21,43.87,1.15,14
2021,5,22,39.73,6,19
2021,5,23,41.31,7.75,27
2021,5,24,42.01,0.69,31
